,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
1390,@Vaccine_bio,Vaccine News,10 ago. 2016,#vaccine news: Olympic health update Zika vaccines GMO mosquitoes and snake oils http://ow.ly/5h7t503lThC,0,0,/Vaccine_bio/status/763617024182476804,
1391,@GeopoliticalNew,Geopolitical New,10 ago. 2016,“India Holds @BillGates Accountable For His Vaccine Crimes” #NGO #vaccines #GMO #corruption http://j.mp/2aL8nii pic.twitter.com/6vJVTil0ut,0,0,/GeopoliticalNew/status/763542705788116993,
1392,@CramersShirt,Carmine Pirone,10 ago. 2016,the guy with the genetically modified answer....Surprise!...They'll be vaccine in 8 months. https://twitter.com/zshrier/status/763437421086306304 …,0,0,/CramersShirt/status/763437756668186624,
1393,@bigpibb,🎅 pib daddy  🎅,10 ago. 2016,well i just touched a vaccine and gmo foods so im gonna get those toddlers in the long run,0,8,/bigpibb/status/763401436998750212,
1394,@ConsiderThis1,Karen Kline,10 ago. 2016,A credible link between glyphosate in GMO foods & vaccine side effects https://www.youtube.com/watch?v=6zOlGf_MWsg … @Marie28880819 @Transiently @NY1 @NYC_DOT,4,3,/ConsiderThis1/status/763390539714535424,
1395,@StoneOdom,🌹 Down for a revolution  🌹,9 ago. 2016,she's dumb af too anti GMO anti nuclear anti vaccine everyone sucks this year,0,0,/StoneOdom/status/763203137968672768,
1396,@TheUpriseisNow,Uprise,9 ago. 2016,"Some researchers are looking beyond a Zika vaccine. In this case, it's genetically modified mosquitoes http://www.npr.org/2016/08/06/488969845/zika-fighting-gmo-mosquito-gets-fda-approval-for-testing …",0,0,/TheUpriseisNow/status/763108545000681472,
1397,@mcpupperson,#RiggedSystem,9 ago. 2016,meanwhile gmo mosquitoes are being released into Florida and human Zika vaccine testing is beginning soon,0,0,/mcpupperson/status/763042955493974016,
1398,@aladyscorpio,The Babe&The Boomer,9 ago. 2016,Watch out for mosquito vaccine needed for gmo Zika virus https://twitter.com/LotusOak/status/762672985882755072 …,0,1,/aladyscorpio/status/762994199012704256,
1399,@GaylHamilton,Gayl Hamilton,8 ago. 2016,"Likely got a good helping of the GMO food she supports, or perhaps a vaccine on the adult schedule courtesy of... http://fb.me/7XRLLsU8b",0,0,/GaylHamilton/status/762778660843642880,
1400,@Thetruenews1973,Long ching,8 ago. 2016,@dawterofliberty @realDonaldTrump give her monsanto gmo food and bill gates polio vaccine and the gardasil vaccine that kills,1,1,/Thetruenews1973/status/762704033186508804,
1401,@Thetruenews1973,Long ching,8 ago. 2016,@dawterofliberty @jaketapper bill gates kills lots of people with monsanto gmo food and his polio vaccine,1,1,/Thetruenews1973/status/762702544745459712,
1402,@AWEichenlaub,Anthony Eichenlaub,8 ago. 2016,"*genetically modified mosquito grows to size of human*
*attends college*
*researches Zika vaccine* https://twitter.com/PBS/status/762476448011522050 …",0,2,/AWEichenlaub/status/762622424860938240,
1403,@kittyhundal,Kitty Hundal #RebelGirl,8 ago. 2016,"In science there can also be a mainstream position vs minority positions = controversy eg. HPV vaccine, GMO foods. pic.twitter.com/mD546KJhI8",0,0,/kittyhundal/status/762585891348983808,
1404,@LaGringaVerde,LaGringaVerde,7 ago. 2016,"""Zika is perfect trojan horse to justify 1) the release of gmo mosquitoes 2) more spraying of poisons 3) mandated vaccinations"" -HoneyColony",0,0,/LaGringaVerde/status/762451959542456322,
1405,@opgeoengineeri1,GeoEngineeringCanada,7 ago. 2016,"#GeoEngineering #Chemtrails #GMO #Vaccine #Fluoride #OpChemtrails ""Great results,can be achieved with small forces.” 
Sun Tzu, The #ArtofWar",1,0,/opgeoengineeri1/status/762364349738463232,
1406,@Olivefarmer,Philli H,7 ago. 2016,@LaurenGilhooly_ 1st GMO vaccine 1981 foot+ http://mouth.GMO  food to date not for public health.Claim misleading.,0,0,/Olivefarmer/status/762193956482404352,
1407,@interexposome,Interexposome,6 ago. 2016,The #polio #vaccine has been on the market since 1961. #publichealth interventions take time& #gmo much more complex https://twitter.com/Olivefarmer/status/762050127624220673 …,0,0,/interexposome/status/762163272091140096,
1408,@JonesAuthor,james jones author,6 ago. 2016,who start zika panic deliberately to support pfizer bayer oxford uni gmo mossies in brazil causing pandemic tdap poison vaccine pesticides,1,0,/JonesAuthor/status/762156247139233792,
1409,@phantomimequeen,(((Cas))),6 ago. 2016,How so? She's against vaccinations and wants to ban GMO crops.,0,1,/phantomimequeen/status/761935249488183296,
1410,@SerafinAvitia,Finn,5 ago. 2016,Setting a dangerous precedence w/ Zika vaccine in the works --- Zika-fighting GMO mosquito wins FDA approval @CNN http://cnn.it/2b1KkZd,0,0,/SerafinAvitia/status/761752287853314048,
1411,@JanJohnsonFL,#HurricaneTrump2017,5 ago. 2016,How fitting this photo... #red death through a #GMO mutant mosquito. #BillGates already has the #vaccine 2 go along https://twitter.com/CNN/status/761711739889131520 …,17,20,/JanJohnsonFL/status/761713829038481409,
1412,@danarel,Dan Arel  🏴,5 ago. 2016,Shes not skeptic. Scientific evidence supports GMO and vaccine safety. She ignores that to pander to ignorant voters https://twitter.com/LaVadaLuening/status/761698304128319488 …,0,13,/danarel/status/761698586719428609,Usuario Verificado
1413,@_Judy__,Judy,5 ago. 2016,Terrifying GMO and Vaccine News! Dr Rima Laibow With Vinny Eastwood 5Jan... http://pinterest.com/pin/172122016988428951/ …,0,0,/_Judy__/status/761671694905991168,
1414,@mcpupperson,#RiggedSystem,5 ago. 2016,have you seen that human trials of vika vaccine have begun + gmo mosquitoes released in FL,0,0,/mcpupperson/status/761630544643944448,
1415,@LianaBrooks,Liana Brooks  🌌,5 ago. 2016,Presenting her as a doctor questioning GMO's and vaccine schedules makes her sound like an authority.,0,0,/LianaBrooks/status/761607563381125121,
1416,@Clear_Food,Clear Food,5 ago. 2016,Anti-#GMO crowd can't help exposing anti-#vaccine can we put them on an Island for Misfit Noise? @gorskon @oracknowspic.twitter.com/gui36sEjrG,0,1,/Clear_Food/status/761592042493313025,
1417,@NeedhamsGarden,Needham's M. Garden,5 ago. 2016,"Crazy is the guy who posts this as well as chemtrail, anti vaccine and anti GMO drivel! - the truth would kill Mikeys business",0,0,/NeedhamsGarden/status/761543010249240577,
1418,@ELCHAPOSTHUG,El Chapo,5 ago. 2016,"Genetically Modified Rabies Vaccine bait fux witchya, but he paid no interest.",0,0,/ELCHAPOSTHUG/status/761460953372385280,
1419,@perrycarter,Perry Carter,4 ago. 2016,Are GMO labeling and being against vaccinations good things?,0,0,/perrycarter/status/761309661970563072,
1420,@JanJohnsonFL,#HurricaneTrump2017,4 ago. 2016,is this true:#BillGates Wants Forced Vaccinations via Mosquitos https://www.youtube.com/watch?v=jmfbv-m7BlA … #GMO,0,0,/JanJohnsonFL/status/761251170480451584,
1421,@NeoRenfield,NeoRenfield,4 ago. 2016,"Pro-science, skeptical GMO and vaccine page for http://welovegv.com  taken down by Facebook http://theness.com/neurologicablog/index.php/skepticism-banned-by-facebook/?utm_source=twitterfeed&utm_medium=twitter … #skepticism #scicomm",1,1,/NeoRenfield/status/761231545197748226,
1422,@tacoold,Taco Oldenburger,4 ago. 2016,"The intellectual elite had a much greater responsibility when ignoring #climatechange, being #anti-GMO & #vaccinations. Don't ignore facts!",0,0,/tacoold/status/761206063035285504,
1423,@pele1888,Pélé Munró  👐  ⭐️,4 ago. 2016,"#gmo #vaccine #chemtrails #war  the  evilite organised this through the @UN  bilderberg, trilateral commission, vatican",0,0,/pele1888/status/761205685875073024,
1424,@drmitchell85,Dan R. Mitchell  🌐,4 ago. 2016,"Yup. Homeopathy, mercury anti vaccine myths, anti nuclear power, WiFi brain damage, anti GMO. Shes a quack",0,1,/drmitchell85/status/761205245183655936,
1425,@lisa_alba,🌹spirito ✨di ✨libertà,4 ago. 2016,"i know that, when did it become ok to attack civilians in every which way #gmo #vaccine #chemtrails #war",3,1,/lisa_alba/status/761204617917136896,
1426,@RettaMike,MIKE RETTA,4 ago. 2016,"lol with bill gates AUTISM CAUSING VACCINATIONS, GMO FOODS, ROTHSCHILDE /ROCKEFELLER LUCIFERIANISTS. CFR,NEW WORLD ORDER CTR",0,0,/RettaMike/status/761174980474310656,
1427,@DrThomasPaul,"Dr. Thomas Paul, Therapist. #MindBody",4 ago. 2016,.@PLTC_PastLives Woman who developed #narcolepsy after swine #flu #vaccine jumped from carpark http://dailym.ai/2asP6hG   #vaxxed #gmo #cdc,9,6,/DrThomasPaul/status/761095784280444928,
1428,@ElaineVario,Elaine Vario,3 ago. 2016,"@DrJillStein @GreenPartyUS  please be careful the media is on u 4 Vaccine, WiFi & GMO quotes WE know your not stupid..choose words wisely",0,0,/ElaineVario/status/761050943450263552,
1429,@myrwold,Cosmopolitan,3 ago. 2016,"Oh dear lord. On that day, I think I'm gonna go get a GMO vaccine via WiFi. I don't know if that's possible, but I'll look into it.",2,5,/myrwold/status/761021801732288513,
1430,@Fibby1123,Brittany G,3 ago. 2016,"Gary Johnson opposes mandatory vaccinations but supports mandatory GMO labeling.
This is absurdly stupid.",0,0,/Fibby1123/status/760971093293146112,
1431,@JanJohnsonFL,#HurricaneTrump2017,3 ago. 2016,"From 2011: ""#BillGates Wants Forced #Vaccinations via Mosquitoes"" https://www.youtube.com/watch?v=jmfbv-m7BlA … #GMO #FloridaKeysProject",0,0,/JanJohnsonFL/status/760897672022818816,
1432,@JanJohnsonFL,#HurricaneTrump2017,3 ago. 2016,"SMH. ""#BillGates Wants Forced Vaccinations via Mosquitos""   https://www.youtube.com/watch?v=jmfbv-m7BlA … #GMO",0,0,/JanJohnsonFL/status/760885571946414081,
1433,@Larry2nuts,Larry L Edwards (~=E,3 ago. 2016,"The most dangerous anti-American force isn’t ISIS,it’s the US GOVT.They allow GMO's,mercury in vaccine,fluoride in water,& chemtrails in air",0,0,/Larry2nuts/status/760864370754740224,
1434,@malarianomoreuk,Malaria No More UK,2 ago. 2016,Genetically Modified Plasmodium Strains Proved To Be An Effective Vaccine Against Malaria http://bit.ly/2azYBio  via @unihearld,0,0,/malarianomoreuk/status/760377863019253760,Usuario Verificado
1435,@TotalFuckGay,Totally Fucking Gay,1 ago. 2016,(2) ...but on her concerns over gmo/vaccine/wifi safety. The people attacking her are all journalists and she is a doctor. She might know...,0,0,/TotalFuckGay/status/760270601277870081,
1436,@BenZvan,Ben ☕Zvan,1 ago. 2016,Both Stein and Trump are anti GMO and anti vaccine. Yay.,0,0,/BenZvan/status/760161460928454656,
1437,@The_PPete,:) Persistent Pete,31 jul. 2016,"#USA #Politics: Decades of lousy education, trash TV, fast food, vaccinations, Fluoride and GMO. #Trump pic.twitter.com/GK6SzaJW0o",1,3,/The_PPete/status/759910648318873600,
1438,@VaxCalc,Vaccine Calculator  ♥,31 jul. 2016,Excellent shredding of GMO propaganda by @nntaleb - note GMO risks sound similar to vaccine risks (many unknowns) pic.twitter.com/9ika1od1gQ,2,3,/VaxCalc/status/759908023632482304,
1439,@elton_gibson,Elton Gibson,31 jul. 2016,"so you are a vaccine skeptic as well?  Because as it is now, gmo is essential.",0,0,/elton_gibson/status/759897459984334849,
1440,@_geoengineering,GeoEngineering,31 jul. 2016,"WHAT IS?...
#GEOENGINEERING
#FUKUSHIMA
#GMO
#MONSANTO
#VACCINE
#FLUORIDE
#NUCLEAR
#SMARTMETERSpic.twitter.com/V6vi0FONzc",17,11,/_geoengineering/status/759895217482833920,
1441,@Geopathology,🇩🇪Peter Heindl 🇿🇦,31 jul. 2016,"#Genocide is ALL-OVER, now!!!
#GMO,#Chemtrails,#EMF/#RF/#Microwaves,#Vaccinations/#Chemotherapy/#HIV/#AIDS/#Ebola...https://twitter.com/funkIestein/status/758612725480103936 …",0,1,/Geopathology/status/759894122299883521,
1442,@WillCaskey,Country Over Party But Just $100 Over,31 jul. 2016,"I'm not sure which is more ignorant, the vaccine equivocation or the GMO opposition https://twitter.com/daveweigel/status/759052018388381696 …",0,0,/WillCaskey/status/759751211755200512,
1443,@PKwondermuffin,Bryan Greene,31 jul. 2016,IDEA: use unmanned monsanto drones to spray vaccine chemtrails that also rain GMO seeds and fluoridated water,0,1,/PKwondermuffin/status/759711111306285056,
1444,@2Shrill2Nasty,2Shrill2Nasty,30 jul. 2016,she's a GMO truther. And while she's not a vaccine truther she is clearly giving winks and nods to antivaxxers,0,2,/2Shrill2Nasty/status/759566536243679232,
1445,@rosogolla,Dilip Ghosh,30 jul. 2016,"The silent genocide is already on through fluoridation, GMO, pesticides, vaccinations, Chemtrails and weather manipulation.",0,1,/rosogolla/status/759517428292255745,
1446,@freespeechmode,Mind Body,30 jul. 2016,so I will challenge her gmo & vaccine comments regardless of her running a prez campaign or merely tweeting,0,0,/freespeechmode/status/759504089214398464,
1447,@ozsut_,Özsüt Muhallebicisi,30 jul. 2016,@LotusOak #Poisons us w #gmo #pharmaceuticals #vaccinations #fastfood that should be classified as #dangerous #addictive,1,2,/ozsut_/status/759493645334618112,
1448,@4rodas1volante,4rodas1volante.com,30 jul. 2016,"she refuses GMO's and said in a interview ""more independent evidence on vaccine safety"" was needed",0,0,/4rodas1volante/status/759483614358822913,
1449,@acushi1,Alex.gov/Cush,30 jul. 2016,"See the GMO and vaccine industry. 2 biggest frauds going today, other than private banking.",0,0,/acushi1/status/759429480926416898,
1450,@kevin9359,Kevin Andrews,30 jul. 2016,@realDonaldTrump @seanhannity @IngrahamAngle Is Crony Corp delivering a virus to the population by GMO mosquito to force need for a vaccine?,0,0,/kevin9359/status/759426618444177408,
1451,@DoctorOcelot,Archer's Father,30 jul. 2016,"Liberals accuse GMO/Vaccine scientists of being paid shills, but climate science is somehow immune to big oil money. https://twitter.com/DrJillStein/status/759155916033912832 …",0,0,/DoctorOcelot/status/759392655688273921,
1452,@MochaRaccoon,Anime Sly Cooper,30 jul. 2016,People do not give the left wing nearly enough shit about their anti science standpoints like anti vaccinations and anti gmo advocacy,0,5,/MochaRaccoon/status/759349615422562304,
1453,@daria_rylkova,daria ☭,30 jul. 2016,"sad you dont know the def of a conspiracy, GMO, or vaccine. And you cant read.",1,3,/daria_rylkova/status/759315478233747456,
1454,@todd_econ,Todd,30 jul. 2016,Another GMO conspiracy? that's irrelevant. We are talking about  vaccine,0,0,/todd_econ/status/759312567667798016,
1455,@Damien_Baal,Damien Ba'al,29 jul. 2016,"The vaccine and GMO stuff... It's the Green party, it's not Stein, for fuck sake..,.The propaganda is insane.... http://fb.me/64Exv9qa7",0,0,/Damien_Baal/status/759280117046714368,
1456,@benhuh,Ben Huh,29 jul. 2016,"I appreciate the dislike of corporate lobby, but banning GMO and an unclear answer on vaccinations is not what I expected.",0,0,/benhuh/status/759238345281200128,Usuario Verificado
1457,@Joe_Halverson,Joe Halverson,29 jul. 2016,"yes, I am blaming Stein for fanning the flames of anti-science delusions. The GMO stance is as troubling as the vaccine stance",0,0,/Joe_Halverson/status/759234852998811648,
1458,@FranklinsRule,Franklin & Friends,29 jul. 2016,@mike4libertyCA @DrJillStein This GMO hysteria is not surprising if she questions vaccinations.,0,1,/FranklinsRule/status/759217561619800064,
1459,@EtTuCarl,Carl,29 jul. 2016,"GMO labeling is stupid, pandering to idiots. Her sloppy vaccine answer is much the same.",0,3,/EtTuCarl/status/759201892371144704,
1460,@Jeffmw,Jeff W,29 jul. 2016,Never really understood this GMO and vaccine debate. Some of the same people that are against GMOs say we can Trust Vaccines from the Gov.,0,0,/Jeffmw/status/759169076195229697,
1461,@TweetKnick,Tony  🌹,29 jul. 2016,"Whatever she is now saying to backtrack, the way Jill Stein spoke about vaccinations falls into that same exact category. Ditto GMO's. (2/2)",0,0,/TweetKnick/status/759167865224298496,
1462,@freespeechmode,Mind Body,29 jul. 2016,Jill Stein: gmo and vaccine weirdo. Can we please vet her some more now?,0,3,/freespeechmode/status/759165517974294529,
1463,@Tony_Storton,Tony Storton,29 jul. 2016,"well indoctrinated, fluoride, GMO, Vaccine and chemtrail poisoned individuals",0,0,/Tony_Storton/status/759153937249370114,
1464,@udayd,Uday D,29 jul. 2016,: I can't wait for the vaccine and GMO questions.,0,8,/udayd/status/759142861040447488,
1465,@kvnnvbis,gonzo ball,29 jul. 2016,"fluoride, gmo's & vaccinations all used as population control !!",0,1,/kvnnvbis/status/759141936825442304,
1466,@jct1121,Jose Torres,29 jul. 2016,"The left peddles GMO related nonsense, anti-vaccine nonsense, cleanse diets, and Gwenyth Paltrow. So shut up.  https://twitter.com/slate/status/759132919126454272 …",0,0,/jct1121/status/759134270392786944,
1467,@curtisfglenn,C(enobite),29 jul. 2016,Jill Stein is a vaccine skeptic and a GMO fear monger and I just don't dig it,0,3,/curtisfglenn/status/759093528588935168,
1468,@trutherbotornge,trutherbotorange,29 jul. 2016,"Water fluoridation ranks with GMO's and tainted, forced vaccinations among the great crimes against humanity.",6,7,/trutherbotornge/status/759087355189792768,
